НАЧАЛО РАСЧЕТА:
Лямбда 0: 1.0
Лямбда 1: 1.4
Решающий порог: 3.0
Количество повторных запусков: 1000.0
Лямбда: 1.4
r[1]: 0.24402575922270608
r[2]: 0.6858236121552119
r[3]: 0.7824236523665359
r[4]: 0.5506076556065838
r[5]: 0.9828231388577291
r[6]: 0.995359765150215
r[7]: 0.928431517748119
r[8]: 0.8430426424630221
r[9]: 0.5874097444333718
r[10]: 0.7062370157592736
r[11]: 0.09071099331882071
r[12]: 0.8048245719973599
r[13]: 0.07377172758226636
r[14]: 0.951288643847939
r[15]: 0.428052119741252
r[16]: 0.25070877589594354
r[17]: 0.6410001847628106
r[18]: 0.007506144272380055
r[19]: 0.5633903116879821
r[20]: 0.37652822676648434
r[21]: 0.062450956431393756
r[22]: 0.13016440807903784
r[23]: 0.08455877026475034
r[24]: 0.3261041061208124
r[25]: 0.922482047568859
r[26]: 0.29403331982259207
r[27]: 0.8633401108489194
r[28]: 0.8922268664663949
r[29]: 0.5837256348793697
r[30]: 0.5770397327618862
r[31]: 0.7636827963524943
r[32]: 0.621602039848753
r[33]: 0.22767264656531605
r[34]: 0.06507664619096909
r[35]: 0.8843345443867572
r[36]: 0.16657457388845598
r[37]: 0.007226701934099911
r[38]: 0.5989297463512068
r[39]: 0.6673339711985329
r[40]: 0.3390088520048947
r[41]: 0.46781472071039576
r[42]: 0.39419575003090246
r[43]: 0.16302697523964815
r[44]: 0.9464170930043988
r[45]: 0.37183917086282203
r[46]: 0.7262451612667858
r[47]: 0.7400399742259932
r[48]: 0.2325745749879411
r[49]: 0.791494384241479
r[50]: 0.8886555488555423
r[51]: 0.10954828393423655
r[52]: 0.4374005422403876
r[53]: 0.7765925318988244
r[54]: 0.7746591204749967
r[55]: 0.7153629376107101
Список из gi номер 1 :[0, 0, 0.2287194339192807, 0.495089119058026, 0.6610662750353187, 0.9925881988562513, 1.3277315685746005, 1.6429870461385558, 1.9306770718796344, 2.11513997385457, 2.352239530059749, 2.0029755598447783, 2.2774103826668814, 1.8690884147547735, 2.1912927238474964, 2.2853334416921545, 2.2265304586383996, 2.4359382570253283, 1.3746866772141302, 1.5472210224525755, 1.6046183267706216, 1.1486980698565767, 0.9026111778987851, 0.5332809915829799, 0.549599341156771, 0.8630180452389044, 0.8497582289071975, 1.1442457333617466, 1.4481365859440714, 1.6308019054696266, 1.810175812403497, 2.069618687867475, 2.2702465821103677, 2.1839055494749737, 1.7397522056404142, 2.0411044868159434, 1.8654875295477238, 0.793396191622985, 0.9834081503486067, 1.2043190578459395, 1.2317258488003617, 1.3511458118873099, 1.421644429773518, 1.2398767807947513, 1.5606141873008585, 1.6144310368981925, 1.8595125211006338, 2.1099701648593916, 2.0297154435524476, 2.2993783959537595, 2.6021233246735345, 2.3067698819393225, 2.4069832811175984, 2.671215666842479, 2.9347358489102153, 3.1755037255239857]
r[1]: 0.3658029436108614
r[2]: 0.006309452859014297
r[3]: 0.8288859915220064
r[4]: 0.9510836833728704
r[5]: 0.13086719217610532
r[6]: 0.6316884279367287
r[7]: 0.7969463945612401
r[8]: 0.6011473303505713
r[9]: 0.8604286138323528
r[10]: 0.17746306999311445
r[11]: 0.3895754422933707
r[12]: 0.8161995225537276
r[13]: 0.6028995814982099
r[14]: 0.7283815054758817
r[15]: 0.9684370405416549
r[16]: 0.5375786461954903
r[17]: 0.6060161775911069
r[18]: 0.6693137801368775
r[19]: 0.8771618511534199
Список из gi номер 2 :[0, 0.049140666333262306, 0, 0.28285147701850055, 0.6049942207329613, 0.36044580872377957, 0.5656726167256605, 0.8372968929258204, 1.0283647774113014, 1.3218871209720664, 1.164361429567503, 1.2314914540949085, 1.5099361361524197, 1.7018356220207889, 1.9477563380516474, 2.2750652016920583, 2.434200235118817, 2.627572872433101, 2.8493301661376726, 3.1483556162670916]
r[1]: 0.013384570019141506
r[2]: 0.7076426726881061
r[3]: 0.8161262371541427
r[4]: 0.3301343448371121
r[5]: 0.5267331706890802
r[6]: 0.2591376259087116
r[7]: 0.3224803346939549
r[8]: 0.06434338719194455
r[9]: 0.7561114093585415
r[10]: 0.5570572865563467
r[11]: 0.3200283711872728
r[12]: 0.02445256819204711
r[13]: 0.3719491711933557
r[14]: 0.23224977876972785
r[15]: 0.5945582053240672
r[16]: 0.7935007884304066
r[17]: 0.8321848132859886
r[18]: 0.17455349772902518
r[19]: 0.6161814290435745
r[20]: 0.671259022450023
r[21]: 0.08330806662879986
r[22]: 0.012689195119978458
r[23]: 0.038700519890151885
r[24]: 0.6656242038086506
r[25]: 0.24679028078114285
r[26]: 0.8694680510205901
r[27]: 0.8512340505401405
r[28]: 0.6633322295641239
r[29]: 0.8516021868890044
r[30]: 0.946484883689631
r[31]: 0.7683211899764614
r[32]: 0.8058269910271946
r[33]: 0.1596112909667694
r[34]: 0.8022047866988326
r[35]: 0.9476443082106281
r[36]: 0.7533650995230905
r[37]: 0.17211086531542852
r[38]: 0.7483370031592148
r[39]: 0.28719899865627707
r[40]: 0.012428331218834354
r[41]: 0.399337217469251
r[42]: 0.18171856956790988
r[43]: 0.22763921564940193
r[44]: 0.9480014313666002
r[45]: 0.5489307247202556
r[46]: 0.18638957399391765
r[47]: 0.009497101122419194
r[48]: 0.8116058819783977
r[49]: 0.4394315567232566
r[50]: 0.9096833519164939
r[51]: 0.6611859475831191
r[52]: 0.8036575672471467
r[53]: 0.11663081418416543
r[54]: 0.17626346949820038
r[55]: 0.2722216910268074
r[56]: 0.6902677791054044
r[57]: 0.20805488171081177
r[58]: 0.9338389023478713
r[59]: 0.6842607724742135
r[60]: 0.4334138613455689
r[61]: 0.07271438936488095
r[62]: 0.6686442848764405
r[63]: 0.14161864485534192
r[64]: 0.6545239783773459
r[65]: 0.5279239707670937
r[66]: 0.21700109278467317
r[67]: 0.685142806977661
r[68]: 0.8837748273550962
r[69]: 0.020647799694620383
r[70]: 0.37156503248102823
r[71]: 0.266721492372479
r[72]: 0.02461362259829314
r[73]: 0.4650688719403894
r[74]: 0.6221212087656167
r[75]: 0.07742847261565688
r[76]: 0.5023968295392679
r[77]: 0.9251145212566776
r[78]: 0.8966707966815769
r[79]: 0.2402339176823326
r[80]: 0.3523649275754871
r[81]: 0.656370316579277
r[82]: 0.2098700938755752
r[83]: 0.9683451068463225
r[84]: 0.5374410434571264
r[85]: 0.15875695679213464
r[86]: 0.23229738622309093
r[87]: 0.6749184439860418
r[88]: 0.5713355796961328
r[89]: 0.9698996011052482
Список из gi номер 3 :[0, 0, 0.2376676616825854, 0.5160866887071043, 0.5359144676712908, 0.6892263682522816, 0.6398711808029378, 0.652996811053097, 0.20560587242847023, 0.46220195282578086, 0.6315064191761963, 0.6424513337522095, 0, 0.05390135930075041, 0, 0.18791890482249596, 0.4583052141851179, 0.7422915275277329, 0.580042619268615, 0.7781680469911891, 1.0007545144743828, 0.6271667807478951, 0, 0, 0.22017794340947566, 0.15687407469412762, 0.4533823999024813, 0.7438351627492177, 0.9630275953970662, 1.253603895449892, 1.5743617665838099, 1.835534741162947, 2.110325203256324, 1.9225077681452671, 2.1960110451380235, 2.5171186962042142, 2.7726751303213093, 2.6063998115069182, 2.860042944274712, 2.8400637727853546, 1.922885541752321, 1.9970866176674074, 1.846331394360309, 1.759948405030741, 2.0811637082668466, 2.2462693649123606, 2.102765512446714, 1.1087324142249677, 1.3855645297973698, 1.4871015367467233, 1.7965284290959322, 2.014794903957086, 2.2888151371744896, 2.0113611545419525, 1.8518975575845944, 1.8166159358882121, 2.047180837933257, 1.9350949660672239, 2.25200967781524, 2.4800772893769776, 2.5776746095435605, 2.1652279930111407, 2.3866993519303223, 2.1647094646419953, 2.380082541798341, 2.5340396354471517, 2.4339824750454255, 2.662418144492741, 2.9635895328346016, 2.191448478721294, 2.2450546078111593, 2.2039410545130678, 1.4819975125181801, 1.5997355283786863, 1.8006019547629177, 1.4061025620183674, 1.5458990916457236, 1.8601319733043191, 2.1654423558968503, 2.0944454001465864, 2.1328925183830427, 2.349070428623807, 2.239466510882318, 2.566748250387833, 2.725810140841124, 2.536459286074667, 2.45586383955325, 2.680003670707673, 2.856539182554585, 3.1842792143595617]
r[1]: 0.5669394779715751
r[2]: 0.612125583097215
r[3]: 0.2658002682485622
r[4]: 0.08907739971903983
r[5]: 0.812410297943697
r[6]: 0.93814990409104
r[7]: 0.6820705187717625
r[8]: 0.919435414177097
r[9]: 0.4523213374143763
r[10]: 0.3853443273587607
r[11]: 0.7562561163193853
r[12]: 0.06643722847206157
r[13]: 0.4950768010357628
r[14]: 0.7214260049674525
r[15]: 0.29314370163537296
r[16]: 0.5469604143428006
r[17]: 0.6141637083068505
r[18]: 0.09981626988981884
r[19]: 0.3393198606784994
r[20]: 0.5307194857440658
r[21]: 0.207529420840868
r[22]: 0.8568631838353488
r[23]: 0.8319127552095387
r[24]: 0.17527654796412429
r[25]: 0.1545843338880617
r[26]: 0.8660180176646731
r[27]: 0.008366975599212734
r[28]: 0.5727465597635265
r[29]: 0.017430649027191603
r[30]: 0.5999313184729499
r[31]: 0.6932609387419614
r[32]: 0.4069255551475177
r[33]: 0.24379641215963188
r[34]: 0.07307254436636101
r[35]: 0.8398580693572537
r[36]: 0.1870493122768312
r[37]: 0.27234848568609626
r[38]: 0.6886663635422411
r[39]: 0.6896494505490123
r[40]: 0.016033375268272643
r[41]: 0.21424340403544662
r[42]: 0.587927988519238
r[43]: 0.7343591358971061
r[44]: 0.9706264037419203
r[45]: 0.15320274049064264
r[46]: 0.18865093328910598
r[47]: 0.7996520750922267
r[48]: 0.5465454492173487
r[49]: 0.4284964470838898
r[50]: 0.9832184801562095
r[51]: 0.3821074293786223
r[52]: 0.8533181160550727
r[53]: 0.9382182384129018
r[54]: 0.5046125933191336
r[55]: 0.4270833853808984
r[56]: 0.07966329614223078
r[57]: 0.04843674993705438
r[58]: 0.669220047376645
r[59]: 0.6756631718698457
r[60]: 0.6093563373070257
r[61]: 0.0534046288913701
r[62]: 0.5387980136823428
r[63]: 0.929477168903418
r[64]: 0.40802223243995217
r[65]: 0.43211420181055504
r[66]: 0.062251847425137896
r[67]: 0.7824926042000578
r[68]: 0.03346944072054259
r[69]: 0.8967941514936573
r[70]: 0.5540414246542091
r[71]: 0.7703753827433752
r[72]: 0.21932159153645103
r[73]: 0.8967467588350848
r[74]: 0.640128156595108
r[75]: 0.3200595713313812
r[76]: 0.11260073576859952
r[77]: 0.6271009631628215
r[78]: 0.9102372297821532
r[79]: 0.06535492769453788
r[80]: 0.9215261988485574
r[81]: 0.35598312187280423
r[82]: 0.7564033220710656
r[83]: 0.8585445312588528
Список из gi номер 4 :[0, 0.17432860183765247, 0.37056717663559546, 0.3284650922592502, 0, 0.27711515850581664, 0.5953458150468101, 0.8224974155178841, 1.134970944264774, 1.2447682013850823, 1.3087781558299882, 1.5654289118869908, 1.127187517120675, 1.262790503787339, 1.5059697509099146, 1.4918441758372654, 1.6559224559329864, 1.8531107609923587, 1.5311761164696411, 1.5588449031957148, 1.71431094759929, 1.6015025664555513, 1.8938385120495103, 2.1777314043317864, 2.0166635614395423, 1.819702803444094, 2.1150751643456696, 1.0848437443995977, 1.2620839912521495, 0.4415490324646443, 0.6320383835059026, 0.8638395299320998, 0.9434189032803718, 0.8766277746531224, 0.4655849904624842, 0.7521936938060203, 0.6096993604627546, 0.5745507869857385, 0.8044520641406443, 1.0347609141416192, 0.1903523578893549, 0.08664102071710461, 0.2713558838845784, 0.5196118107727605, 0.8475658648638424, 0.6480400633377643, 0.5079817612775552, 0.7805744115993315, 0.9444358451758761, 1.0387729867976068, 1.3704098162819176, 1.4320096297108156, 1.7231610483081412, 2.041412515362303, 2.182466384539789, 2.2758597631906974, 1.8894901928256689, 1.3609634416871796, 1.5826807202824857, 1.8071356444523035, 2.0020787200287415, 1.5014487128174452, 1.6612310862926274, 1.9768081700868927, 2.057156516768626, 2.1538957906381313, 1.697063151097792, 1.9634580139721427, 1.3293238295157113, 1.6346735150587848, 1.8024269455982234, 2.0643627899701515, 1.9673446917952888, 2.272679277867235, 2.481698120775633, 2.492670888795846, 2.205169688576807, 2.408314003616748, 2.717914805558757, 2.2749806315815158, 2.5881031334537488, 2.629469095868199, 2.886175460987307, 3.179071489327484]
r[1]: 0.386103361504051
r[2]: 0.6011708795082391
r[3]: 0.9258606737411718
r[4]: 0.9017139775145446
r[5]: 0.6567594728897742
r[6]: 0.43591275514283767
r[7]: 0.09833269712370785
r[8]: 0.39084918939339064
r[9]: 0.9842318164645567
r[10]: 0.4268288083900541
r[11]: 0.9451513545365636
r[12]: 0.1539912742682814
r[13]: 0.7708621363221526
r[14]: 0.9081621722487989
r[15]: 0.7780852509808138
r[16]: 0.5329440720407675
r[17]: 0.9419625371979145
r[18]: 0.6250684151988547
r[19]: 0.9110404700382773
Список из gi номер 5 :[0, 0.06457218820817079, 0.2556512649565784, 0.5701144970123753, 0.877027331546468, 1.0933745891303992, 1.1926144947402533, 0.8664013938586801, 0.9344640595438164, 1.2663952036399135, 1.3596182221863897, 1.6799732585840461, 1.4819142555568718, 1.7440305684860247, 2.0529792872414188, 2.317760328516713, 2.474421482044495, 2.7938109259155466, 2.9960276851315166, 3.30588050490797]
r[1]: 0.03236339986158032
r[2]: 0.3830525363573094
r[3]: 0.9333921967000673
r[4]: 0.301621425492139
r[5]: 0.2626555020638137
r[6]: 0.9881013846722485
r[7]: 0.5865525280996463
r[8]: 0.2892829311031989
r[9]: 0.07463647325535128
r[10]: 0.28656117928367064
r[11]: 0.3028813346995164
r[12]: 0.0382625819190715
r[13]: 0.9004661014738281
r[14]: 0.39075250256685734
r[15]: 0.08227998771103939
r[16]: 0.32461294319264444
r[17]: 0.8856059455720295
r[18]: 0.07909612991066906
r[19]: 0.5643571483019956
r[20]: 0.026150194700321983
r[21]: 0.3739103632593176
r[22]: 0.06604500278073833
r[23]: 0.34870433839974924
r[24]: 0.2362470385987101
r[25]: 0.9966576774550805
r[26]: 0.21838146046541562
r[27]: 0.7859374035477737
r[28]: 0.2459467597540167
r[29]: 0.012005229553020857
r[30]: 0.7743459787082752
r[31]: 0.9417393640891192
r[32]: 0.12286339626907716
r[33]: 0.16524734728475277
r[34]: 0.6477694618667201
r[35]: 0.9136059063864322
r[36]: 0.3089955409996237
r[37]: 0.523184489050336
r[38]: 0.9989340595593525
r[39]: 0.9907173875603225
r[40]: 0.689820521556021
r[41]: 0.8500985245892707
r[42]: 0.3110957404689626
r[43]: 0.8768321340537303
r[44]: 0.6019439709816533
r[45]: 0.8195070309336911
r[46]: 0.9222081080179784
Список из gi номер 6 :[0, 0, 0.06230562846041082, 0.37908363491513286, 0.37310369841024643, 0.3276010825946251, 0.6606533276632927, 0.844698977735417, 0.8267854802363663, 0.4217931529656794, 0.4011787537678414, 0.3963897947214231, 0, 0.3065171625668226, 0.3745091405653635, 0, 0.015008879360519922, 0.3167716348384871, 0, 0.17302424055641935, 0, 0.05540389927184591, 0, 0.035463412695993346, 0, 0.33551568788349073, 0.23727023116372042, 0.504920145220219, 0.4406380417737358, 0, 0.26340466394907774, 0.5827264073568822, 0.32014660391504673, 0.14224402535941416, 0.35465328636497956, 0.6653095300883611, 0.6662307859637338, 0.8176112724166242, 1.1537787921923517, 1.487586467563689, 1.717966181638276, 2.008037553992782, 2.010894200039413, 2.3098122325978143, 2.5012584950865184, 2.7808586456236597, 3.094192491613558]
r[1]: 0.9216163879993823
r[2]: 0.5674872804865801
r[3]: 0.1063437294204641
r[4]: 0.4643835967361015
r[5]: 0.3247479161186644
r[6]: 0.19733461169421884
r[7]: 0.636479595914349
r[8]: 0.25215236974035826
